program_name,account_id,account_name,region,incorporated_country,Access,GRI,secondary_expansion,ticker,Symbol_1,Year,Market_Cap,Employee_Count,ebitda,Revenue,grossProfit,netIncome,reportedCurrency,cashAndCashEquivalents,shortTermInvestments,longTermInvestments,totalAssets,totalLiabilities,totalInvestments,totalDebt,totalEquity
Supply Chain,47898,ALBRIGHT & WILSON (AUSTRALIA) LTD,Australia & NZ,Australia,Public,Chemicals,,177911Z AU,177911Z.AX,2016,,,,,,,USD,,,,,,,,
Supply Chain,47899,AMIGO E ARDIT SA,South America,Paraguay,Public,Food Production - Agricultural Production,,0676419D PN,0676419D,2016,,,,,,,USD,,,,,,,,
Supply Chain,47905,JIANGYIN CHENGXING HOUSEHOLD CHEMIC,China,China,Public,Chemicals,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,47906,NEBULA HOME PRODUCTS PVT LTD,India,India,Public,Containers & Packaging,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,47907,PURE CHEM COMPANY LIMITED,South East Asia,Thailand,Public,Food Production - Agricultural Production,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,47909,Hung Hing Packaging (Wuxi) Co Ltd,China,China,Public,Containers & Packaging,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,47916,RONG HUA(QING YUAN) OFFSET PRINTING,China,China,Public,Containers & Packaging,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,47917,"Shanghai Huachi Printing Co., Ltd",China,China,Public,Containers & Packaging,,,unknown,2016,,,,,,,,,,,,,,,
Climate Change,47918,Mahindra Lifespace Developers Limited,India,India,Public,Real Estate,Self selected companies climate change,MLIFE IN,MLIFE.BO,2016,,,,,,,USD,,,,,,,,
Supply Chain,47919,Yangzhou Fuping Living Supplies Factory,China,China,Public,Containers & Packaging,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,47928,CENTRAL DE PRODUCCION S.A.,Southern Europe,Spain,Public,Public Agencies,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,47941,EMOI S.A.,Southern Europe,Spain,Public,Construction & Engineering,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,47955,"Gestra Electricidad y Servicios, S.",Southern Europe,Spain,Public,Gas Utilities,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,48048,Wintec Industries,USA,USA,Public,Semiconductors & Semiconductors Equipment,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,48061,Oriclean,India,India,Public,"Consumer Durables, Household and Personal Products",,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,48067,Swaraj Techno,India,India,Public,Food & Beverage Processing,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,48068,Alpha Networks,China,Taiwan,Public,Technology Hardware & Equipment,,3380 TT,3380.TW,2016,8511476400,,1303422000,21830730000,3183471000,608039000,TWD,1889957000,2415750000,-2226653000,14261424000,5742768000,189097000,0,8518656000
Supply Chain,48073,"Cor-Tech, LLC",USA,USA,Public,Professional Services,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,48075,Finlays,USA,USA,Public,Food Production - Agricultural Production,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,48094,Southeastern Container (SEC),USA,USA,Public,Containers & Packaging,,,unknown,2016,,,,,,,,,,,,,,,
Climate Change,48105,Koppers Holdings Inc,USA,USA,Public,Chemicals,"Carbon Action,Chemicals",KOP US,KOP,2016,832759200,0,160200000,1416200000,288300000,29300000,USD,20800000,12500000,0,1087500000,1052900000,12500000,662400000,34600000
Supply Chain,48107,Loram Maintenance of Way Inc,USA,USA,Public,Ground Transportation - Railroads Transportation,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,48125,Fu-Qing Jarlly Electronics Ltd,China,China,Public,Technology Hardware & Equipment,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,48133,SABLE CORPORATION,China,Taiwan,Public,Electrical Equipment and Machinery,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,48135,"Suzhou Fulfil Electronics Co., Ltd",China,China,Public,Electrical Equipment and Machinery,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,48137,"TA-I TECHNOLOGY CO., LTD.",China,China,Public,Electrical Equipment and Machinery,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,48139,Yuan Deng Metal Industrial (Kunshan) Co.Ltd,China,China,Public,Aerospace & Defense,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,48144,MBX (Multibax Public Company Limited),South East Asia,Thailand,Public,Containers & Packaging,,,unknown,2016,,,,,,,,,,,,,,,
Climate Change,48176,ESB Group,Ireland,Ireland,Public,"Electric Utilities & Independent Power Producers & Energy Traders (including fossil, alternative and nuclear energy)","CCGR1800,Electric Utilities,CCGR1000",0145694D US,0145694D,2016,,,,,,,USD,,,,,,,,
Supply Chain,48178,EUTICALS SpA,Southern Europe,Italy,Public,Chemicals,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,48240,Abaxis,USA,USA,Public,"Pharmaceuticals, Biotechnology & Life Sciences",,ABAX US,ABAX,2016,,,46354000,218901000,123252000,31630000,USD,88323000,41474000,25163000,271380000,35068000,66637000,379000,236312000
Supply Chain,48249,BIOKIT SA,Southern Europe,Spain,Public,"Pharmaceuticals, Biotechnology & Life Sciences",,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,48250,"BIOSEARCH TECHNOLOGIES, INC.",USA,USA,Public,"Pharmaceuticals, Biotechnology & Life Sciences",,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,48251,BRONCO MFG INC,USA,USA,Public,Aerospace & Defense,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,48255,CAMIDA LTD,Ireland,Ireland,Public,Chemicals,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,48258,Colbert,USA,USA,Public,Containers & Packaging,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,48280,FM Corporation,USA,USA,Public,Healthcare Equipment & Supplies,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,48285,HEC Pharm Co.,China,China,Public,"Pharmaceuticals, Biotechnology & Life Sciences",,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,48287,Hilmar,USA,USA,Public,Food & Beverage Processing,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,48288,HOLLINGSWORTH & VOSE,USA,USA,Public,"Forest and Paper Products - Forestry, Timber, Pulp and Paper, Rubber",,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,48295,IONISOS IBÉRICA,Southern Europe,Spain,Public,"Healthcare Providers & Services, and Healthcare Technology",,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,48303,"Lifecore Biomedical, LLC",USA,USA,Public,"Pharmaceuticals, Biotechnology & Life Sciences",,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,48308,MGS Manufacturing Group,USA,USA,Public,Healthcare Equipment & Supplies,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,48309,"Micro Surgical Technology, INC.",USA,USA,Public,Healthcare Equipment & Supplies,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,48321,PREMOLD CORPORATION,USA,USA,Public,Healthcare Equipment & Supplies,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,48335,"Shanghai Zidan Printing Co., Ltd",China,China,Public,Containers & Packaging,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,48343,SPHEROTECH INC.,USA,USA,Public,Chemicals,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,48344,Cordenpharma SAS,France,France,Public,Chemicals,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,48346,Technodiamant Almere,Benelux,Netherlands,Public,Construction & Engineering,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,48349,TRINA BIOREACTIVES AG,DACH,Switzerland,Public,"Pharmaceuticals, Biotechnology & Life Sciences",,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,48354,"YONYU Plastics (Shanghai) Co.,Ltd",USA,USA,Public,"Consumer Durables, Household and Personal Products",,1323 TT,1323.TW,2016,3071879199,,697358000,3132610000,828897000,282440000,TWD,790860000,270279000,0,3808137000,1802163000,270279000,935431000,1755193000
Supply Chain,48366,ACHB Enterprise Inc.,China,Taiwan,Public,Electrical Equipment and Machinery,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,48372,"FUJIREBIO DIAGNOSTICS, INC.",USA,USA,Public,"Pharmaceuticals, Biotechnology & Life Sciences",,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,48380,ASAP STAFFING LLC,USA,USA,Public,Professional Services,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,48391,TELECOMMUNICATION SYSTEMS INC,USA,USA,Public,Telecommunication Services,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,48393,"Madison Group, Inc.",USA,USA,Public,Telecommunication Services,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,48394,THE MANAGEMENT NETWORK GROUP,USA,USA,Public,Professional Services,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,48432,Borouge,Middle East,United Arab Emirates,Public,Oil & Gas,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,48434,Fiskeby,Nordics,Sweden,Public,"Forest and Paper Products - Forestry, Timber, Pulp and Paper, Rubber",,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,48438,Waychein,China,China,Public,Food & Beverage Processing,,,unknown,2016,,,,,,,,,,,,,,,
Climate Change,48503,North Denmark Region,Nordics,Denmark,Public,"Healthcare Providers & Services, and Healthcare Technology",Self selected companies climate change,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,48505,TR Fastenings,United Kingdom,United Kingdom,Public,Electrical Equipment and Machinery,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,48539,Heatco Inc.,USA,USA,Public,Building Products,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,48568,CSP TECHNOLOGIES,USA,USA,Public,Containers & Packaging,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,48573,MACDERMID AUTOTYPE LTD,USA,USA,Public,Chemicals,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,48582,The Moment content company Limited,United Kingdom,United Kingdom,Public,Media,,,unknown,2016,,,,,,,,,,,,,,,
Climate Change,48587,Altarea Cogedim,France,France,Public,Real Estate,France,ALTA FP,ALTA.PA,2016,2780874489,,251700000,1591000000,525200000,167800000,EUR,478400000,10200000,412000000,7081400000,4323100000,422200000,2998300000,2758300000
Supply Chain,48610,Stephenson Harwood,United Kingdom,United Kingdom,Public,Professional Services,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,48626,Mestex,USA,USA,Public,Building Products,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,48772,APL Cartons,Africa,South Africa,Public,Water Transportation - Water Transportation,,0001167D US,0001167D,2016,,,,,,,EUR,,,,,,,,
Supply Chain,48791,Greentech SA,France,France,Public,"Pharmaceuticals, Biotechnology & Life Sciences",,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,48852,DACHSER GmbH & Co. KG,DACH,Germany,Public,Air Freight transportation and Logistics,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,48876,Assemblies Unlimited,USA,USA,Public,Containers & Packaging,,4987617Z US,4987617Z,2016,,,,,,,EUR,,,,,,,,
Supply Chain,48879,Premiere Packaging,USA,USA,Public,Chemicals,,,unknown,2016,,,,,,,,,,,,,,,
Climate Change,48881,Flughafen München GmbH,DACH,Germany,Public,Air Transportation - Airport Services,"Self selected companies climate change,Mittelstand",4182Z GR,4182Z.DE,2016,,,,,,,EUR,,,,,,,,
Climate Change,49247,REMA1000,Nordics,Norway,Public,Food & Staples Retailing,"Self selected companies climate change,Mittelstand",,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,49441,Leidos,USA,USA,Public,Software & Services,,LDOS US,LDOS,2016,7671000000,0,647000000,7043000000,852000000,244000000,USD,376000000,0,68000000,9132000000,5985000000,68000000,3287000000,3147000000
Climate Change,49528,Champion Real Estate Investment Trust,China,Hong Kong,Public,Real Estate,Asia ex-JICK,2778 HK,2778.HK,2016,24339705831,,1666053000,2557094000,1807946000,3181582000,HKD,957531000,567000000,221121000,68372667000,17837904000,221121000,14738984000,50534763000
Climate Change,49530,China State Construction International Holdings Ltd,China,China,Public,Construction & Engineering,"Benchmark,Emerging Markets",3311 HK,3311.HK,2016,52058142370,,5230907000,46207508000,5982878000,5130066000,HKD,11484652000,428612000,9247989000,86174445000,60504127000,9676601000,21196428000,25670318000
Climate Change,49557,Minth Group Ltd,China,China,Public,Automobiles & Components,Asia ex-JICK,425 HK,425.HK,2016,,,,,,,HKD,,,,,,,,
Climate Change,49585,ÇIMSA ÇIMENTO SANAYI VE TICARET A.S.,Middle East,Turkey,Public,Construction Materials,Turkey,CIMSA TI,CIMSA.IS,2016,305290838,,386418647,1170309931,375448415,246019452,TRY,32828414,-40577084,267838826,2540512285,1181525687,227261742,787017435,1358986598
Climate Change,49590,Groupe Fnac,France,France,Public,Retailing,France,FNAC FP,FNAC.PA,2016,1650941328,,216400000,5369200000,1576100000,23500000,EUR,656000000,25700000,21400000,5065400000,4016000000,47100000,863100000,1049400000
Climate Change,49607,CNH Industrial NV,United Kingdom,United Kingdom,Public,Electrical Equipment and Machinery,"Benchmark,Carbon Action,Euro,Transportation,Italy",CNHI US,CNHI,2016,11793571427,0,1063000000,24872000000,5333000000,-252000000,USD,5017000000,0,487000000,45547000000,41075000000,487000000,25276000000,4444000000
Climate Change,49618,PEGASUS HAVA TASIMACILIGI A.S.,Middle East,Turkey,Public,Air Transportation - Airlines,"Carbon Action,CCGR1800,Transportation,Turkey",PGSUS TI,PGSUS.IS,2016,1449609033,,106263278,3707471135,142551829,-133730835,TRY,692270625,0,0,5618017995,4048696650,23969467,2676565590,1575439911
Climate Change,49671,Caverion,Nordics,Finland,Public,Trading Companies & Distributors and Commercial Services & Supplies,Nordic,CAV1V FH,CAV1V.HE,2016,990665280,,-10800000,2364100000,1715900000,-31700000,EUR,47700000,-3300000,4600000,1184300000,999300000,1300000,193300000,184600000
Climate Change,49681,RCL Foods Ltd,Africa,South Africa,Public,Food & Beverage Processing,"CCGR1800,South Africa",RCL SJ,RCL.JO,2016,10956785300,,1906428000,25025159000,5721531000,210849000,ZAR,744639000,8036000,683054000,20290824000,10200614000,691090000,4092687000,9996681000
Climate Change,49682,Sibanye Gold Ltd,Africa,South Africa,Public,Mining - Other (Precious Metals and Gems),"CCGR1800,South Africa",SGL SJ,SGL.JO,2016,,,,,,,ZAR,,,,,,,,
Climate Change,49709,Partnership Assurance Group plc,United Kingdom,United Kingdom,Public,"Banks, Diverse Financials, Insurance","FTSE 600,FTSE 725,FTSE 350,FTSE 250",PA/ LN,PA/.L,2016,,,,,,,ZAR,,,,,,,,
Climate Change,50019,hanseWasser Bremen GmbH,DACH,Germany,Public,Water Utilities,"Self selected companies climate change,Mittelstand",,unknown,2016,,,,,,,,,,,,,,,
Climate Change,50064,S&T Motiv Co Ltd,Korea,South Korea,Public,Automobiles & Components,Korea,064960 KS,064960.KS,2016,710372987400,,85564790750,1153810828300,175446254490,33562854890,KRW,195602146370,335860000,9170094880,1248155630300,459377723500,9505954880,290306800,680590454420
Climate Change,50074,News Corp,USA,USA,Public,Media,"Benchmark,Carbon Action,S&P 500,Australia,Australasia,ASX 200,ASX 100,Forest & Pulp & Paper",NWS US,NWS,2016,6844000000,24000,1089000000,8292000000,3059000000,179000000,USD,1832000000,0,2270000000,15483000000,3681000000,2270000000,369000000,11802000000
Supply Chain,50077,Allgeier Se,DACH,Germany,Public,Software & Services,,AEI GR,AEI.DE,2016,,,,,,,USD,,,,,,,,
Climate Change,50088,Magellan Financial Group,Australia & NZ,Australia,Public,"Banks, Diverse Financials, Insurance","Australia,Australasia,ASX 200,ASX 100",MFG AU,MFG.AX,2016,4089191607,,261125999,333640000,291575000,198357000,AUD,120362000,1719000,206221000,392379000,37010000,206221000,0,355369000
Climate Change,50101,Fonterra Co-operative Group,Australia & NZ,New Zealand,Public,Food & Beverage Processing,"CCGR1800,Australasia,CCGR1000,New Zealand,NZX 50",FSF NZ,FSF.NZ,2016,671951622,,46000000,147000000,147000000,46000000,NZD,0,0,637000000,637000000,0,637000000,0,637000000
Climate Change,50117,BRP,Canada,Canada,Public,"Consumer Durables, Household and Personal Products","Carbon Action,Canada,Transportation",DOO CN,DOO.TO,2016,3164272095,,512100000,4171500000,1008900000,257200000,CAD,298600000,3500000,20100000,2516200000,2350700000,23600000,923700000,165500000
Climate Change,50119,Attacq Ltd,Africa,South Africa,Public,Real Estate,South Africa,ATT SJ,ATT.JO,2016,11846454585,,2097325000,2060895000,1318618000,630164000,ZAR,447846000,0,24014215000,27322191000,13418578000,3165333000,10475619000,13946700000
Climate Change,50125,Gazit Globe Ltd,Middle East,Israel,Public,Real Estate,Canada,GZT CN,GZT.TO,2016,,,,,,,ZAR,,,,,,,,
Climate Change,50155,Via Varejo,South America,Brazil,Public,Retailing,Brazil,VVAR3 BZ,VVAR3.SA,2016,,,,,,,ZAR,,,,,,,,
Climate Change,50182,Suntory Beverage & Food,Japan,Japan,Public,Food & Beverage Processing,"Benchmark,FTSE All-World,Carbon Action,Japan,CCGR1000,Agriculture",2587 JP,2587.T,2016,1500195000000,,182937000000,1410765000000,781489000000,46056000000,JPY,84127000000,-811000000,11101000000,1365999000000,763553000000,10290000000,330266000000,552228000000
Climate Change,50304,SolarCity Corp,USA,USA,Public,Electrical Equipment and Machinery,Self selected companies climate change,SCTY US,SCTY,2016,,0,313062000,570372000,455136000,-76307000,USD,3177000,0,-17330000,2033717000,1818772000,-17330000,1698778000,214945000
Climate Change,50420,Persol Holdings Co Ltd,Japan,Japan,Public,Professional Services,Japan,2181 JP,2181.T,2016,42395554600,,44314000000,591995000000,142807000000,17820000000,JPY,69439000000,-5765000000,13547000000,268364000000,114549000000,7782000000,25510000000,139119000000
Climate Change,50608,Minerva Foods,South America,Brazil,Public,Food & Beverage Processing,"Carbon Action,Brazil,CCGR1000,Agriculture",BEEF3 BZ,BEEF3.SA,2016,2758300254,,1184827000,9648670000,1885342000,194870000,BRL,3397870000,161463000,237810000,8959148000,8437081000,161463000,6827703000,520623000
Supply Chain,50812,"AUCTION.COM, LLC",USA,USA,Public,Professional Services,,0521955D US,0521955D,2016,,,,,,,BRL,,,,,,,,
Supply Chain,50814,ENVELOPE 1,USA,USA,Public,"Forest and Paper Products - Forestry, Timber, Pulp and Paper, Rubber",,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,50816,GENESIS10,USA,USA,Public,Professional Services,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,50818,IWCO DIRECT,USA,USA,Public,"Forest and Paper Products - Forestry, Timber, Pulp and Paper, Rubber",,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,50823,STEWART INFORMATION SERVICES CORPORATION,USA,USA,Public,Professional Services,,STC US,STC,2016,1079713336,6350,20856000,2006640000,2006640000,55478000,USD,185772000,653742000,653742000,1341724000,692876000,653742000,106808000,648848000
Supply Chain,50828,D+M Group,Benelux,Belgium,Public,Automobiles & Components,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,50874,Autocar,USA,USA,Public,Ground Transportation - Railroads Transportation,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,50895,GUNDLACH VERPACKUNG,DACH,Germany,Public,Tobacco,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,50905,CE (CETARSA),Southern Europe,Spain,Public,Tobacco,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,50908,Clip Logistic,Eastern Europe,Poland,Public,Air Freight transportation and Logistics,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,50914,"ETIART, S.L.",Southern Europe,Spain,Public,Containers & Packaging,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,50924,Indcresa,Southern Europe,Spain,Public,Food & Beverage Processing,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,50932,MI (Michaelleides),Southern Europe,Greece,Public,Tobacco,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,50936,Premium Tobacco,Central America & Caribbean,British Virgin Islands,Public,Tobacco,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,50940,Pujadas,Southern Europe,Spain,Public,Chemicals,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,50941,Rieusset,Southern Europe,Spain,Public,Containers & Packaging,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,50942,Royer,France,France,Public,Trading Companies & Distributors and Commercial Services & Supplies,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,50950,Sunel,Middle East,Turkey,Public,Tobacco,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,50955,Terichem,Eastern Europe,Slovakia,Public,Chemicals,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,50964,VRIJDAG PREMIUM PKG,Benelux,Netherlands,Public,Trading Companies & Distributors and Commercial Services & Supplies,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,51069,Cooperativa de Productores (Salta Corp),South America,Argentina,Public,Tobacco,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,51072,Polisetty Somasundaram,India,India,Public,Tobacco,,,unknown,2016,,,,,,,,,,,,,,,
Climate Change,51086,Valmet,Nordics,Finland,Public,Electrical Equipment and Machinery,Nordic,VALMT FH,VALMT.HE,2016,2051858244,,232000000,2926000000,667000000,82000000,EUR,240000000,1000000,15000000,2958000000,2072000000,16000000,310000000,881000000
Supply Chain,51121,CICOR TECHNOLOGIES,South East Asia,Indonesia,Public,"Healthcare Providers & Services, and Healthcare Technology",,CICN SW,CICN.SW,2016,81208753,,12612000,189494000,86549000,258000,CHF,27441000,0,41032000,156315000,96122000,0,48978000,60193000
Supply Chain,51128,HOOGERMAN ROMPA,China,China,Public,Electrical Equipment and Machinery,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,51130,Honfoong Plastic Industries Pte Ltd,South East Asia,Singapore,Public,Containers & Packaging,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,51132,IWAI Metal Mexico S.A.,Central America & Caribbean,Mexico,Public,Electrical Equipment and Machinery,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,51134,Magnetic Systems Technology Sp. z o.o.,Eastern Europe,Poland,Public,Electrical Equipment and Machinery,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,51139,O AND S CALIFORNIA,USA,USA,Public,Electrical Equipment and Machinery,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,51141,NVC LIGHTING TECHNOLOGY CORPORATION,China,China,Public,Trading Companies & Distributors and Commercial Services & Supplies,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,51142,NORDEON,DACH,Germany,Public,Electrical Equipment and Machinery,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,51149,SALOM,China,China,Public,Electrical Equipment and Machinery,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,51150,"Sengled Optoelectronics Co.,Ltd",China,China,Public,Electrical Equipment and Machinery,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,51154,SUNWAY,China,China,Public,"Consumer Durables, Household and Personal Products",,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,51155,Suzhou Chunju Electric,China,China,Public,Electrical Equipment and Machinery,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,51163,"Fukushima Printing Industries Co., Ltd",Japan,Japan,Public,Containers & Packaging,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,51166,"SDP GLOBAL CO.,LTD.",Japan,Japan,Public,Chemicals,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,51171,Toin Corporation,Japan,Japan,Public,Containers & Packaging,,,unknown,2016,,,,,,,,,,,,,,,
Climate Change,51172,"Tomoku Co., Ltd",Japan,Japan,Public,Containers & Packaging,"Carbon Action,Plastics & Glass & Packaging",3946 JP,3946.T,2016,30315400000,,14223000000,152153000000,29167000000,4521000000,JPY,16452000000,-1698000000,10653000000,136532000000,81825000000,8955000000,45199000000,54245000000
Supply Chain,51196,ISU PETASYS CO LTD,Korea,South Korea,Public,Electrical Equipment and Machinery,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,51203,MAG LAYERS,USA,USA,Public,Technology Hardware & Equipment,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,51205,NAVITASYS,China,China,Public,"Electric Utilities & Independent Power Producers & Energy Traders (including fossil, alternative and nuclear energy)",,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,51230,SHANDONG GETTOP,China,China,Public,Electrical Equipment and Machinery,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,51245,"ZEOBUILDER Co., Ltd",Korea,South Korea,Public,Chemicals,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,51249,Etc Venues,United Kingdom,United Kingdom,Public,"Hotels, Restaurants & Leisure, and Tourism Services",,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,51252,Manasian,United Kingdom,United Kingdom,Public,Professional Services,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,51253,Jigsaw Research,United Kingdom,United Kingdom,Public,Professional Services,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,51254,THE CABLING GROUP,United Kingdom,United Kingdom,Public,Telecommunication Services,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,51263,"ARC & TEC Co., Ltd.",Japan,Japan,Public,Specialized Consumer Services,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,51266,A 1 LABEL,Canada,Canada,Public,Containers & Packaging,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,51271,BEAUTY PACKAGING SERVICE,France,France,Public,Containers & Packaging,,0375408D FP,0375408D.PA,2016,,,,,,,JPY,,,,,,,,
Supply Chain,51273,Diam,France,France,Public,Containers & Packaging,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,51274,Diamond Packaging,USA,USA,Public,"Forest and Paper Products - Forestry, Timber, Pulp and Paper, Rubber",,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,51278,IMPRESS CONTAINERS CO.,India,India,Public,Containers & Packaging,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,51284,MarieLaurePLV,France,France,Public,Containers & Packaging,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,51285,Media6,France,France,Public,Media,,EDI FP,EDI.PA,2016,27687000,,3399000,69985000,13066000,399000,EUR,15287000,331000,124000,60205000,27850000,124000,199000,32355000
Supply Chain,51287,LES ETIQUETTES HAAS,France,France,Public,Containers & Packaging,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,51291,PT. ABADI ADIMULIA,South East Asia,Indonesia,Public,Containers & Packaging,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,51292,PARKSONS PACKAGING LIMITED CHAKAN,India,India,Public,Containers & Packaging,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,51293,OXYGEN,USA,USA,Public,"Consumer Durables, Household and Personal Products",,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,51295,Shanghai Huisheng,China,China,Public,Containers & Packaging,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,51299,TOA,Japan,Japan,Public,"Forest and Paper Products - Forestry, Timber, Pulp and Paper, Rubber",,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,51300,TOKIWA,Japan,Japan,Public,Healthcare Equipment & Supplies,,,unknown,2016,,,,,,,,,,,,,,,
Supply Chain,51301,TOP FLIGHT,USA,USA,Public,Containers & Packaging,,,unknown,2016,,,,,,,,,,,,,,,
