Account number,Organization,Country,Region,Public,Samples,Primary activity,Primary sector,Primary industry,Primary questionnaire sector,Tickers,Authority types,Symbol_1,Year,Market_Cap,Employee_Count,ebitda,Revenue,grossProfit,netIncome,reportedCurrency,cashAndCashEquivalents,shortTermInvestments,longTermInvestments,totalAssets,totalLiabilities,totalInvestments,totalDebt,totalEquity
860432,"Quinn Law Group, PLLC",United States of America,,public,,Other professional services,Specialized professional services,Services,General,, Supply Chain,unknown,2021,,,,,,,,,,,,,,,
860984,TOMITA PHARMACEUTICAL CO LTD,Japan,,public,,Pharmaceuticals,Biotech & pharma,"Biotech, health care & pharma",General,, Supply Chain,unknown,2021,,,,,,,,,,,,,,,
860985,Nexer AB,Sweden,,public,,IT services,IT & software development,Services,General,, Supply Chain,unknown,2021,,,,,,,,,,,,,,,
857900,"NAVIC & KUNSHIN VIETNAM CO.,LTD.",Viet Nam,,public,,Paper packaging,Paper products & packaging,Manufacturing,Paper & forestry,, Supply Chain,unknown,2021,,,,,,,,,,,,,,,
858810,CHINESE LAUNDRY,United States of America,,public,,Apparel design & manufacturing,Textiles & fabric goods,Apparel,General,, Supply Chain,unknown,2021,,,,,,,,,,,,,,,
860025,"HTC Global Services, Inc.",United States of America,,public,,IT services,IT & software development,Services,General,, Supply Chain,unknown,2021,,,,,,,,,,,,,,,
860250,2BM Limited,United Kingdom of Great Britain and Northern Ireland,,public,,Servers & data centers,"Media, telecommunications & data center services",Services,General,, Supply Chain,unknown,2021,,,,,,,,,,,,,,,
860270,Archetype Agency LLC,United Kingdom of Great Britain and Northern Ireland,,public,,Media,"Media, telecommunications & data center services",Services,General,, Supply Chain,unknown,2021,,,,,,,,,,,,,,,
860682,Hojo,Japan,,public,,Alcoholic beverages,Food & beverage processing,"Food, beverage & agriculture","Food, beverage & tobacco",, Supply Chain,unknown,2021,,,,,,,,,,,,,,,
861839,KAPACHIM S.A.,Greece,,public,,Personal care & household products,Chemicals,Materials,General,, Supply Chain,unknown,2021,,,,,,,,,,,,,,,
862395,Statkraft AS,Norway,CDP Europe,public, Self selected companies climate change,Hydro generation,Renewable power generation,Power generation,Electric utilities, 753305Z NO, Investor,753305Z.OL,2021,,,,,,,THB,,,,,,,,
862696,"Výzkumný Ustav Zeleznicni, a. s.",Czechia,,public, Self selected companies climate change,Rail freight,Rail transport,Transportation services,Transport services, 7004829Z CP, Investor,7004829Z,2021,,,,,,,THB,,,,,,,,
862865,KINGSBAT AEROSPACE TECH,China,,public,,Fabricated metal components,Metal products manufacturing,Manufacturing,General,, Supply Chain,unknown,2021,,,,,,,,,,,,,,,
855807,Calders,United Kingdom of Great Britain and Northern Ireland,,public,,Commercial services,Commercial & consumer services,Services,General,, Supply Chain,unknown,2021,,,,,,,,,,,,,,,
855843,Energys Group,United Kingdom of Great Britain and Northern Ireland,,public,,Other building products,Light manufacturing,Manufacturing,General,, Supply Chain,unknown,2021,,,,,,,,,,,,,,,
856045,CHANGYUAN GROUP LTD.,China,,public,,Electronic equipment,Electrical & electronic equipment,Manufacturing,General,, Supply Chain,unknown,2021,,,,,,,,,,,,,,,
856095,"CHINA TRAVEL SERVICE HEAD OFFICE Co.,Ltd",China,,public,,Travel services,Commercial & consumer services,Services,General,, Supply Chain,unknown,2021,,,,,,,,,,,,,,,
856824,Kuji Sports Co.ltd,China,,public,,Sporting goods,Leisure & home manufacturing,Manufacturing,General,, Supply Chain,unknown,2021,,,,,,,,,,,,,,,
856826,"Ningbo Meike Leisure Products Co., Ltd.",China,,public,,Electronic equipment,Electrical & electronic equipment,Manufacturing,General,, Supply Chain,unknown,2021,,,,,,,,,,,,,,,
857488,BUCK,United States Minor Outlying Islands,,public,,Media,"Media, telecommunications & data center services",Services,General,, Supply Chain,unknown,2021,,,,,,,,,,,,,,,
857716,Daya Maxflo Sdn Bhd,Malaysia,,public,,Engineering services,Specialized professional services,Services,General,, Supply Chain,unknown,2021,,,,,,,,,,,,,,,
859843,ISM FONDAS,Lithuania,,public,,Education services,Other services,Services,General,, Supply Chain,unknown,2021,,,,,,,,,,,,,,,
860943,EPHARMIT LTD,United Kingdom of Great Britain and Northern Ireland,,public,,IT services,IT & software development,Services,General,, Supply Chain,unknown,2021,,,,,,,,,,,,,,,
858215,GONVARRI Industries,Spain,,public,,Fabricated metal components,Metal products manufacturing,Manufacturing,General,, Supply Chain,unknown,2021,,,,,,,,,,,,,,,
859034,DURQ MACHINERY,"Taiwan, Greater China",,public,,Fabricated metal components,Metal products manufacturing,Manufacturing,General,, Supply Chain,unknown,2021,,,,,,,,,,,,,,,
859313,Hoover Ferguson Group,United States of America,,public,,Energy services & equipment,Industrial support services,Services,General,, Supply Chain,unknown,2021,,,,,,,,,,,,,,,
859845,ASSOCIATION OF CERTIFIED ANTI MONEY ACAMS,United States of America,,public,,Other professional services,Specialized professional services,Services,General,, Supply Chain,unknown,2021,,,,,,,,,,,,,,,
860016,Bulpros Consulting AD,Bulgaria,,public,,IT services,IT & software development,Services,General,, Supply Chain,unknown,2021,,,,,,,,,,,,,,,
860440,PUBLIC CLASS LIMITED,United Kingdom of Great Britain and Northern Ireland,,public,,Software,IT & software development,Services,General,, Supply Chain,unknown,2021,,,,,,,,,,,,,,,
861008,CLINIGEN GROUP PLC,United Kingdom of Great Britain and Northern Ireland,,public, Self selected companies climate change,Pharmaceuticals,Biotech & pharma,"Biotech, health care & pharma",General, CLIN LN," Investor, Supply Chain",CLIN.L,2021,,,,,,,THB,,,,,,,,
862451,Enerjisa Üretim Santralleri A.Ş.,Turkey,Partner - Sabanci University,public, Self selected companies climate change,CCGT generation,Thermal power generation,Power generation,Electric utilities,, Investor,unknown,2021,,,,,,,,,,,,,,,
862633,Berkshire Hathaway Energy,United States of America,,public,,Wind generation,Renewable power generation,Power generation,Electric utilities,, Supply Chain,unknown,2021,,,,,,,,,,,,,,,
856799,Athena Calze S.r.l.,Italy,,public,,Apparel design & manufacturing,Textiles & fabric goods,Apparel,General,, Supply Chain,unknown,2021,,,,,,,,,,,,,,,
856831,PT Dewi Samudra Kusuma,Indonesia,,public,,Apparel design & manufacturing,Textiles & fabric goods,Apparel,General,, Supply Chain,unknown,2021,,,,,,,,,,,,,,,
856854,Tophand Innovation Limited,China,,public,,Apparel design & manufacturing,Textiles & fabric goods,Apparel,General,, Supply Chain,unknown,2021,,,,,,,,,,,,,,,
857490,Canary,United States of America,,public,,Marketing,Web & marketing services,Services,General,, Supply Chain,unknown,2021,,,,,,,,,,,,,,,
857766,WUXI ACRYL TECHNOLOGY Corp. Ltd.,China,,public,,Specialty chemicals,Chemicals,Materials,Chemicals,, Supply Chain,unknown,2021,,,,,,,,,,,,,,,
857962,Ubase Inc.,Republic of Korea,,public,,Consumer services,Commercial & consumer services,Services,General,, Supply Chain,unknown,2021,,,,,,,,,,,,,,,
859972,THE BROADSWORD PRODUCTION GROUP LTD,United Kingdom of Great Britain and Northern Ireland,,public,,Other professional services,Specialized professional services,Services,General,, Supply Chain,unknown,2021,,,,,,,,,,,,,,,
860116,Central Automotive Components Co..LTD,China,,public,,Fabricated metal components,Metal products manufacturing,Manufacturing,General,, Supply Chain,unknown,2021,,,,,,,,,,,,,,,
860666,ERTÜRK TARIM ÜRÜNLER? Kömür-Gübre-T,Turkey,,public,,Other food processing,Food & beverage processing,"Food, beverage & agriculture","Food, beverage & tobacco",, Supply Chain,unknown,2021,,,,,,,,,,,,,,,
861661,REVENGA,Spain,,public,,Communications equipment,Electrical & electronic equipment,Manufacturing,General,, Supply Chain,unknown,2021,,,,,,,,,,,,,,,
862693,Truvant,Poland,,public,,Industrial services,Industrial support services,Services,General,, Supply Chain,unknown,2021,,,,,,,,,,,,,,,
862952,LUG S.A.,Poland,CDP Europe,public, Self selected companies climate change,Electrical equipment,Electrical & electronic equipment,Manufacturing,Capital goods, LUG PW, Investor,LUG,2021,,,,,,,THB,,,,,,,,
863064,Spiria,Canada,,public,,Software,IT & software development,Services,General,, Supply Chain,unknown,2021,,,,,,,,,,,,,,,
863212,Breitling AG,Switzerland,CDP Europe,public, Self selected companies climate change,Accessories,Leisure & home manufacturing,Manufacturing,General, 0597244D SW, Investor,0597244D.SW,2021,,,,,,,THB,,,,,,,,
861666,RICARDO ALEXANDRE NERI BORGES - EIRELI,Brazil,,public,,Telecommunications services,"Media, telecommunications & data center services",Services,General,, Supply Chain,unknown,2021,,,,,,,,,,,,,,,
861718,wedoogift,France,CDP Europe,public, Self selected companies climate change,Commercial services,Commercial & consumer services,Services,General, 1918632D FP, Investor,1918632D.PA,2021,,,,,,,THB,,,,,,,,
863070,"Joshin Denki Co.,Ltd.",Japan,CDP Japan,public, Self selected companies climate change,Specialist retail,Discretionary retail,Retail,General, 8173 JP, Investor,8173.T,2021,57288129560,,15344000000,409508000000,98427000000,6391000000,JPY,2360000000,-23705000000,30519000000,217417000000,118777000000,6814000000,41174000000,98640000000
863233,"CITIC TOURISM GROUP CO.,LTD.",China,,public,,Travel services,Commercial & consumer services,Services,General,, Supply Chain,unknown,2021,,,,,,,,,,,,,,,
863067,MAMTA POLYCOATS,India,CDP India,public, Self selected companies climate change,Specialty chemicals,Chemicals,Materials,Chemicals,, Investor,unknown,2021,,,,,,,,,,,,,,,
861836,K V Aromatics,India,,public,,Other crop farming,Crop farming,"Food, beverage & agriculture",Agricultural commodities,, Supply Chain,unknown,2021,,,,,,,,,,,,,,,
862352,Oxygen Development DR LTD,Dominican Republic,London - Default,public, Self selected companies climate change,Personal care & household products,Chemicals,Materials,General,, Investor,unknown,2021,,,,,,,,,,,,,,,
862761,Energía de Misiones,Argentina,,public, Self selected companies climate change,Electricity networks,Energy utility networks,Infrastructure,Electric utilities,, Investor,unknown,2021,,,,,,,,,,,,,,,
862869,GEE BRIDGE INTERNATIONAL,"Taiwan, Greater China",,public,,"Metals supply, wholesale & trading","Trading, wholesale, distribution, rental & leasing",Retail,General,, Supply Chain,unknown,2021,,,,,,,,,,,,,,,
863192,Webhelp Group,France,CDP Europe,public, Self selected companies climate change,Other professional services,Specialized professional services,Services,General, 1782596D FP," Investor, Supply Chain",1782596D.PA,2021,,,,,,,JPY,,,,,,,,
863222,Columbia Sportswear Co,United States of America,,public,,Apparel design & manufacturing,Textiles & fabric goods,Apparel,General, COLM US, Supply Chain,COLM,2021,6262761120,0,566075000,3126402000,1612455000,354108000,USD,763404000,131145000,10142000,3067128000,1077876000,131145000,385095000,1989252000
860927,ACCUFLOW SYSTEMS INC,United States of America,,public,,Pharmaceuticals,Biotech & pharma,"Biotech, health care & pharma",General,, Supply Chain,unknown,2021,,,,,,,,,,,,,,,
860932,BEIJING ZEQIAO MEDIA TECHNOLOGY CO LTD,China,,public,,Media,"Media, telecommunications & data center services",Services,General,, Supply Chain,unknown,2021,,,,,,,,,,,,,,,
862423,Cirrus Logic Inc.,United States of America,CDP NA,public,,Semiconductors,Electrical & electronic equipment,Manufacturing,General, CRUS US, Supply Chain,CRUS,2021,5244495860,1481,293738000,1369230000,707301000,217344000,USD,442164000,55697000,312759000,1830614000,441609000,368456000,142456000,1389005000
863142,NINGBO TONGDA INTERNATION GROUP,China,,public,,Fabricated metal components,Metal products manufacturing,Manufacturing,General,, Supply Chain,unknown,2021,,,,,,,,,,,,,,,
856125,AUDITOIRE ?HK?,France,,public,,Marketing,Web & marketing services,Services,General,, Supply Chain,unknown,2021,,,,,,,,,,,,,,,
858212,SOURCING NETWORK,Denmark,,public,,IT services,IT & software development,Services,General,, Supply Chain,unknown,2021,,,,,,,,,,,,,,,
861021,Dods Group,United Kingdom of Great Britain and Northern Ireland,CDP London,public, Self selected companies climate change,Media,"Media, telecommunications & data center services",Services,General,, Investor,unknown,2021,,,,,,,,,,,,,,,
863226,Westport Fuel Systems,United States of America,CDP NA,public, Self selected companies climate change,Automobiles,Transportation equipment,Manufacturing,Transport OEMS, WPRT CN, Investor,WPRT.TO,2021,5151771700,,16972000,312412000,48152000,13658000,USD,124892000,0,3824000,471313000,234894000,3824000,97919000,236419000
862462,The Wendy's Company,United States of America,CDP NA,public, Self selected companies climate change,Fast food,"Bars, hotels & restaurants",Hospitality,General, WEN US, Investor,WEN,2021,5197320450,0,470435000,1896998000,698256000,200392000,USD,249438000,0,349577000,5101391000,4664986000,349577000,3856409000,436405000
863143,"Sawai Group Holdings Co., Ltd.",Japan,CDP Japan,public, Self selected companies climate change,Pharmaceuticals,Biotech & pharma,"Biotech, health care & pharma",General, 4887 JP, Investor,4887.T,2021,192463704030,,-18698000000,193816000000,66652000000,-28269000000,JPY,47717000000,146000000,7077000000,349502000000,149419000000,7223000000,66749000000,200083000000
863145,GFT Technologies SE,Germany,CDP Europe,public, Self selected companies climate change,IT services,IT & software development,Services,General, GFT GR, Investor,GFT.DE,2021,1183243934,,62039860,566193853,94975028,29885533,EUR,70770150,2696000,-1964782.4,451771191,291106469,731217,102833000,160664721
862895,DL E&C,Republic of Korea,,public, Self selected companies climate change,Transportation infrastructure & other construction,Construction,Infrastructure,General, 375500 KS, Investor,375500.KS,2021,9581032125000,,1071210180300,7631650898580,1386370854610,577044183530,KRW,2044760806310,224684073470,226299911590,8701690202740,4204543036710,450983985060,1158561716820,4497147166030
863007,SIMPAR,Brazil,CDP Latin America,public, Self selected companies climate change,Intermodal transport,Intermodal transport & logistics,Transportation services,Transport services, SIMH3 BZ, Investor,SIMH3.SA,2021,9159259227,,4781919000,13866219000,4483905000,1328950000,BRL,885718000,17622842000,-17583330000,47968194000,42143934000,39512000,34553044000,5824260000
863152,Chemtronics,Republic of Korea,,public,,Electronic components,Electrical & electronic equipment,Manufacturing,General,, Supply Chain,unknown,2021,,,,,,,,,,,,,,,
859331,Swire Energy Services,United Kingdom of Great Britain and Northern Ireland,,public,,Energy services & equipment,Industrial support services,Services,General,, Supply Chain,unknown,2021,,,,,,,,,,,,,,,
859693,The Environmental Health Consultancy Pty Ltd (Ehc),Australia,,public,,Food & beverage amenities,"Bars, hotels & restaurants",Hospitality,General,, Supply Chain,unknown,2021,,,,,,,,,,,,,,,
859739,Shenyang Amphenol Sunpool Automotive Electronics Co. Ltd,China,,public,,Electronic equipment,Electrical & electronic equipment,Manufacturing,General,, Supply Chain,unknown,2021,,,,,,,,,,,,,,,
860058,Vortex Factoria de Calculs SL,Spain,,public,,Software,IT & software development,Services,General,, Supply Chain,unknown,2021,,,,,,,,,,,,,,,
860737,"System One Holdings, LLC",United States of America,,public,,Media,"Media, telecommunications & data center services",Services,General,, Supply Chain,unknown,2021,,,,,,,,,,,,,,,
861339,"HITCHINER MANUFACTURING CO., INC.",Mexico,,public,,Fabricated metal components,Metal products manufacturing,Manufacturing,General,, Supply Chain,unknown,2021,,,,,,,,,,,,,,,
861862,Wuxi XingDa,China,,public,,Plastic products,Plastic product manufacturing,Manufacturing,General,, Supply Chain,unknown,2021,,,,,,,,,,,,,,,
862565,Global Green Chemicals Public Company Limited (GGC),Thailand,CDP Hong Kong and SE Asia,public, Self selected companies climate change,Biofuels,Chemicals,Materials,Chemicals, GGC TB, Investor,GGC.BK,2021,11464367912,,1617473607,20923382039,1544638000,330219138,THB,1511000000,280000000,1880748498,13516501364,3546132441,2160748498,1266369338,9970368923
863343,PE Agrarkontor,Germany,,public,,Animal products wholesale,"Trading, wholesale, distribution, rental & leasing",Retail,Agricultural commodities,, Supply Chain,unknown,2021,,,,,,,,,,,,,,,
862442,Orano,France,CDP Europe,public, Self selected companies climate change,Other non-ferrous ore mining,Metallic mineral mining,Materials,Metals & mining, 1464127D FP, Investor,1464127D.PA,2021,,,,,,,THB,,,,,,,,
862521,Mitsubishi HC Capital Inc.,Japan,CDP Japan,public, Self selected companies climate change,Asset managers,Financial services,Services,Financial services, 8593 JP," Investor, Supply Chain",8593.T,2021,816896230000,,451804000000,1765559000000,334661000000,99401000000,JPY,540942000000,2019000000,489771000000,10328872000000,8995407000000,376645000000,7536593000000,1333465000000
862762,Maincal S.A.,Argentina,CDP Latin America,public, Self selected companies climate change,Apparel design & manufacturing,Textiles & fabric goods,Apparel,General,, Investor,unknown,2021,,,,,,,,,,,,,,,
862873,"IRISO ELECTRONICS CO., LTD.",Japan,CDP Japan,public,,Electronic components,Electrical & electronic equipment,Manufacturing,General, 6908 JP, Supply Chain,6908.T,2021,101970371295,,10218000000,43863000000,14343000000,3913000000,JPY,14066000000,-618000000,1235000000,73153000000,11377000000,617000000,410000000,61776000000
